,1,2,3,4,5,6,7,8,9,10,11,12,13
81,0.19004688335796713,0.1696989245257299,0.12463048596536717,0.0,0.1919175628952251,0.5679726963447116,0.7039180890341347,0.38268031849431083,,,,,
82,0.5102404246590811,0.08484946226286495,0.0,0.1564262420075855,0.0,0.0,0.45670079623577714,0.0,0.0,0.5316519652587917,,,
83,0.0,0.0,0.48975957534091885,0.1919175628952251,0.0,0.0,0.2818966495606074,0.47343429882401267,,,,,
84,0.0740204777414663,0.0,0.0,0.0,0.0,0.0,,,,,,,
85,0.23463936301137822,0.4846393630113782,0.7653606369886217,0.2653606369886217,0.0,0.0,0.0986939703219551,0.0,0.0,,,,
86,0.22061088123237793,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
87,0.5474918470265493,0.0,0.7039180890341347,0.312852484015171,0.0,,0.0,0.0,0.31939394323979897,,,,
88,0.0986939703219551,0.45250815297345076,0.0,0.0,0.8435737579924145,0.0,0.0,0.0,0.0,0.0,,,
89,1.0,0.0,0.0,0.8519590445170673,0.3738914578961015,0.0,0.0,0.0,0.0,0.0,0.0,,
90,0.46927872602275644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
91,0.35587782375352445,0.0,0.0,0.4692787260227565,0.0,0.2032635677629873,0.08484946226286495,0.0,,,,,
92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
93,0.4692787260227565,0.374295031969658,0.2960819109658652,0.0,0.0,0.0,,,,,,,
94,0.19134015924715542,0.0,0.2901582979475451,0.0,0.0,0.0,0.0,0.0,,,,,
95,0.0,0.0,0.0,0.08534393871123146,0.0786330817976201,0.42597952225853364,0.23463936301137825,0.0986939703219551,,,,,
96,0.46927872602275644,,0.46927872602275644,1.0,0.5316519652587917,0.0,0.46927872602275644,0.36121211352040195,,,,,
97,0.23589924539286034,0.38268031849431083,0.0,0.46927872602275644,0.0,0.0,0.0,0.0,,,,,
98,0.5740204777414663,0.0,0.0,0.0,0.0,0.35195904451706733,0.058659840752844555,0.2960819109658653,,,,,
99,0.0,0.0,0.0,0.0,0.0,0.0,0.23463936301137825,0.0,,,,,
100,0.0,0.0,0.0,0.0,0.0,0.058659840752844555,0.0,0.0,,,,,
101,0.0,0.1564262420075855,0.1706878774224629,0.2960819109658653,0.7653606369886217,0.0740204777414663,0.0,0.0,0.0,0.0,,,
102,0.1480409554829326,0.0,0.46927872602275644,0.06763347126057324,0.0,0.0,0.0,0.0,0.0,,,,
103,0.0,0.46927872602275644,0.0,0.0,0.0,0.08484946226286495,,0.0,0.0,0.0,,,
104,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
105,0.0,0.0,0.0,0.0,0.0,0.7117556475070489,0.33333333333333337,0.0,0.0,,,,
Mean per turn,0.23155034748147935,0.1119294009246841,0.15116617302841714,0.16664530973627414,0.11604285261786562,0.10326917746448018,0.13439134516122864,0.07676679105364503,0.031939394323979894,0.08860866087646528,0.0,0.0,0.0
