,1,2,3,4,5,6,7,8,9,10,11,12,13
81,0.4489187967080061,0.38554480917856804,0.7361354660601395,0.7343348051619129,0.5669639692025675,0.5829311336593416,0.6302221799722376,0.31755268402127745,,,,,
82,0.7472906736572185,0.4543434130872999,0.3675317330223445,0.43121764528003187,0.5265123799976382,0.6559862181566152,0.32118862534254394,0.5303219919691426,0.6084271752892136,0.5464598845674682,,,
83,0.15792992681650692,0.5321584431722917,0.36741478559502705,0.3640438195481259,0.2499116361666207,0.4199502814836243,0.4741246204504877,0.3379650029991981,,,,,
84,0.3993340718656081,0.31851483411003545,0.533457422251403,0.07826802161498872,0.07087437767950962,0.22025072439808233,,,,,,,
85,0.492675961050984,0.6299371454423742,0.37653003118560463,0.5990773479171264,0.41167643160030765,0.36074753382649527,0.5096941622483858,0.3017252710729872,0.18841543804347685,,,,
86,0.22220919379244772,0.0,0.05703692320944113,0.15722214873187498,0.19735631691114117,0.12951967294979033,0.21791312184399383,,,,,,
87,0.3888770467681877,0.08848435921228585,0.6889079791166695,0.3617481310302664,0.5567850418621306,,0.5608343774378869,0.45853106817460243,0.48601268408701737,,,,
88,0.20885295956415634,0.4204679009508216,0.14506603431525272,0.250194122575512,0.3856809956081309,0.019462664742148167,0.35069470249263246,0.6052906487827353,0.38770043979975566,0.365915768798955,,,
89,0.7855132137365324,0.19995712566029944,0.5080671207563178,0.8749093076974703,0.615087074746626,0.3758134555763923,0.7534117515174239,0.7131205085814637,0.2501130493014901,0.6627758924543866,0.3217651334066228,,
90,0.2218617427536902,0.2642243661005558,0.23068294962013633,0.30008406713981844,0.262385470092015,0.2416618455087575,0.3218517449171635,0.45061811060091805,,,,,
91,0.6888985052431055,0.6129752311718344,0.34289340073854685,0.5492539590785968,0.18163081538098183,0.34911584003917945,0.36281260452604724,0.24477720444504084,,,,,
92,0.2530480682678347,0.2735917821840626,0.3121592307978555,0.09900310489788477,0.28336253528835315,0.2534685456385384,0.01854577256575577,,,,,,
93,0.632920942551747,0.42177855278679066,0.4167166858757715,0.214468690621946,0.017895200566495,0.0675863959566924,,,,,,,
94,0.19331281796371982,0.3978305089584491,0.38164265609431774,0.3070368433047921,0.0,0.0,0.15434316026710443,0.23484103966495629,,,,,
95,0.3455790362464818,0.42044963710443495,0.38093193206273396,0.38098557314111803,0.3488717188755509,0.597407907417632,0.5999842460074052,0.5569861149203691,,,,,
96,0.5372476469274015,,0.6827676641771177,0.884263747565698,0.3086765071023014,0.12341532199181438,0.5509875646875031,0.40475589087396713,,,,,
97,0.17511413047195193,0.5389419178459475,0.498766027299414,0.48227899336075625,0.24085216118712163,0.5688147319779483,0.14316801696275347,0.3005825728712899,,,,,
98,0.43159613776447625,0.10529382586284557,0.18421306534964033,0.07672640468230847,0.26814055187833646,0.5310129344105137,0.3664396026105217,0.5556980084781937,,,,,
99,0.37456451843222915,0.03593861202628601,0.43800224438424507,0.31736440826453644,0.4601305746589618,0.5438638187028346,0.507884331233726,0.3648543633857799,,,,,
100,0.14418285475009823,0.4712658454205389,0.5736392639989796,0.5419522369698722,0.6126608214628743,0.368000903465149,0.13157933492101032,0.21439448306883901,,,,,
101,0.09367612090258298,0.6520348134992405,0.5681750866857267,0.8175551095923967,0.8461207918865961,0.3630679265507145,0.17773065644252195,0.3638853249740363,0.37625938471991494,0.5792619372558016,,,
102,0.3085482734592408,0.3518560396116088,0.49446374581184466,0.2536854557382771,0.14977064126590509,0.39282480175364726,0.23188785525150143,0.03790786869867466,0.17739372653728946,,,,
103,0.2574299106145353,0.4871749335945548,0.158136255904027,0.20593958791716213,0.4332441769846158,0.31899521767554284,,0.08451369109609025,0.6872406011895289,0.2730180952072305,,,
104,0.37619344882361627,,0.4178643431902697,0.5638620896750239,,0.7419078972144436,0.7977085978951688,0.25722497865731675,0.3848326100354692,0.24794613934719842,,0.20899059915057963,0.20291147936050635
105,0.31864701142622565,0.4747803481324662,0.5585091229927622,0.21702079213315492,0.2776203929918734,0.6914119198079798,0.6202605455065562,0.0,0.35426879967664643,,,,
Mean per turn,0.3681769204223434,0.3711975845701562,0.4167884468198235,0.4024998565456261,0.3446754409748605,0.37155073720432813,0.4001485261409241,0.34931175368270856,0.3900663908679803,0.4458962862718401,0.3217651334066228,0.20899059915057963,0.20291147936050635
